library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
19,synthetic_000019,batch_0001,already_generated,external_s010_r01,BraTS20_Validation_010,10,43,flair,,,,283,114,volume_283_slice_114.h5,1430,,,,,,,,,BraTS20_Validation_010|slice_43|volume_283_slice_114.h5
20,synthetic_000020,batch_0001,already_generated,external_s010_r02,BraTS20_Validation_010,10,38,flair,,,,114,58,volume_114_slice_58.h5,342,,,,,,,,,BraTS20_Validation_010|slice_38|volume_114_slice_58.h5
21,synthetic_000021,batch_0001,already_generated,external_s011_r01,BraTS20_Validation_011,11,45,flair,,,,337,101,volume_337_slice_101.h5,2121,,,,,,,,,BraTS20_Validation_011|slice_45|volume_337_slice_101.h5
22,synthetic_000022,batch_0001,already_generated,external_s011_r02,BraTS20_Validation_011,11,127,flair,,,,96,105,volume_96_slice_105.h5,374,,,,,,,,,BraTS20_Validation_011|slice_127|volume_96_slice_105.h5
23,synthetic_000023,batch_0001,already_generated,external_s012_r01,BraTS20_Validation_012,12,15,flair,,,,356,54,volume_356_slice_54.h5,323,,,,,,,,,BraTS20_Validation_012|slice_15|volume_356_slice_54.h5
24,synthetic_000024,batch_0001,already_generated,external_s012_r02,BraTS20_Validation_012,12,119,flair,,,,9,42,volume_9_slice_42.h5,1355,,,,,,,,,BraTS20_Validation_012|slice_119|volume_9_slice_42.h5
25,synthetic_000025,batch_0001,already_generated,external_s013_r01,BraTS20_Validation_013,13,126,flair,,,,239,65,volume_239_slice_65.h5,323,,,,,,,,,BraTS20_Validation_013|slice_126|volume_239_slice_65.h5
26,synthetic_000026,batch_0001,already_generated,external_s013_r02,BraTS20_Validation_013,13,105,flair,,,,54,88,volume_54_slice_88.h5,1212,,,,,,,,,BraTS20_Validation_013|slice_105|volume_54_slice_88.h5
27,synthetic_000027,batch_0001,already_generated,external_s014_r01,BraTS20_Validation_014,14,15,flair,,,,246,86,volume_246_slice_86.h5,812,,,,,,,,,BraTS20_Validation_014|slice_15|volume_246_slice_86.h5
28,synthetic_000028,batch_0001,already_generated,external_s014_r02,BraTS20_Validation_014,14,58,flair,,,,209,64,volume_209_slice_64.h5,2019,,,,,,,,,BraTS20_Validation_014|slice_58|volume_209_slice_64.h5
29,synthetic_000029,batch_0001,already_generated,external_s015_r01,BraTS20_Validation_015,15,38,flair,,,,31,102,volume_31_slice_102.h5,1880,,,,,,,,,BraTS20_Validation_015|slice_38|volume_31_slice_102.h5
30,synthetic_000030,batch_0001,already_generated,external_s015_r02,BraTS20_Validation_015,15,139,flair,,,,32,136,volume_32_slice_136.h5,371,,,,,,,,,BraTS20_Validation_015|slice_139|volume_32_slice_136.h5
31,synthetic_000031,batch_0001,already_generated,external_s016_r01,BraTS20_Validation_016,16,98,flair,,,,78,47,volume_78_slice_47.h5,1106,,,,,,,,,BraTS20_Validation_016|slice_98|volume_78_slice_47.h5
32,synthetic_000032,batch_0001,already_generated,external_s016_r02,BraTS20_Validation_016,16,2,flair,,,,45,86,volume_45_slice_86.h5,2183,,,,,,,,,BraTS20_Validation_016|slice_2|volume_45_slice_86.h5
33,synthetic_000033,batch_0001,already_generated,external_s017_r01,BraTS20_Validation_017,17,9,flair,,,,325,17,volume_325_slice_17.h5,329,,,,,,,,,BraTS20_Validation_017|slice_9|volume_325_slice_17.h5
34,synthetic_000034,batch_0001,already_generated,external_s017_r02,BraTS20_Validation_017,17,123,flair,,,,268,46,volume_268_slice_46.h5,521,,,,,,,,,BraTS20_Validation_017|slice_123|volume_268_slice_46.h5
35,synthetic_000035,batch_0001,already_generated,external_s018_r01,BraTS20_Validation_018,18,25,flair,,,,136,77,volume_136_slice_77.h5,323,,,,,,,,,BraTS20_Validation_018|slice_25|volume_136_slice_77.h5
36,synthetic_000036,batch_0001,already_generated,external_s018_r02,BraTS20_Validation_018,18,36,flair,,,,253,81,volume_253_slice_81.h5,487,,,,,,,,,BraTS20_Validation_018|slice_36|volume_253_slice_81.h5
37,synthetic_000037,batch_0001,already_generated,external_s019_r01,BraTS20_Validation_019,19,126,flair,,,,230,115,volume_230_slice_115.h5,1797,,,,,,,,,BraTS20_Validation_019|slice_126|volume_230_slice_115.h5
38,synthetic_000038,batch_0001,already_generated,external_s019_r02,BraTS20_Validation_019,19,41,flair,,,,179,87,volume_179_slice_87.h5,319,,,,,,,,,BraTS20_Validation_019|slice_41|volume_179_slice_87.h5
39,synthetic_000039,batch_0001,already_generated,external_s020_r01,BraTS20_Validation_020,20,40,flair,,,,361,104,volume_361_slice_104.h5,1779,,,,,,,,,BraTS20_Validation_020|slice_40|volume_361_slice_104.h5
40,synthetic_000040,batch_0001,already_generated,external_s020_r02,BraTS20_Validation_020,20,57,flair,,,,134,117,volume_134_slice_117.h5,727,,,,,,,,,BraTS20_Validation_020|slice_57|volume_134_slice_117.h5
41,synthetic_000041,batch_0001,already_generated,external_s021_r01,BraTS20_Validation_021,21,48,flair,,,,325,25,volume_325_slice_25.h5,753,,,,,,,,,BraTS20_Validation_021|slice_48|volume_325_slice_25.h5
42,synthetic_000042,batch_0001,already_generated,external_s021_r02,BraTS20_Validation_021,21,62,flair,,,,74,107,volume_74_slice_107.h5,1160,,,,,,,,,BraTS20_Validation_021|slice_62|volume_74_slice_107.h5
43,synthetic_000043,batch_0001,already_generated,external_s022_r01,BraTS20_Validation_022,22,39,flair,,,,185,44,volume_185_slice_44.h5,1989,,,,,,,,,BraTS20_Validation_022|slice_39|volume_185_slice_44.h5
44,synthetic_000044,batch_0001,already_generated,external_s022_r02,BraTS20_Validation_022,22,38,flair,,,,84,63,volume_84_slice_63.h5,1857,,,,,,,,,BraTS20_Validation_022|slice_38|volume_84_slice_63.h5
45,synthetic_000045,batch_0001,already_generated,external_s023_r01,BraTS20_Validation_023,23,23,flair,,,,221,100,volume_221_slice_100.h5,1618,,,,,,,,,BraTS20_Validation_023|slice_23|volume_221_slice_100.h5
46,synthetic_000046,batch_0001,already_generated,external_s023_r02,BraTS20_Validation_023,23,30,flair,,,,255,105,volume_255_slice_105.h5,355,,,,,,,,,BraTS20_Validation_023|slice_30|volume_255_slice_105.h5
47,synthetic_000047,batch_0001,already_generated,external_s024_r01,BraTS20_Validation_024,24,115,flair,,,,288,70,volume_288_slice_70.h5,400,,,,,,,,,BraTS20_Validation_024|slice_115|volume_288_slice_70.h5
48,synthetic_000048,batch_0001,already_generated,external_s024_r02,BraTS20_Validation_024,24,130,flair,,,,313,129,volume_313_slice_129.h5,1107,,,,,,,,,BraTS20_Validation_024|slice_130|volume_313_slice_129.h5
49,synthetic_000049,batch_0001,already_generated,external_s025_r01,BraTS20_Validation_025,25,63,flair,,,,40,39,volume_40_slice_39.h5,1554,,,,,,,,,BraTS20_Validation_025|slice_63|volume_40_slice_39.h5
50,synthetic_000050,batch_0001,already_generated,external_s025_r02,BraTS20_Validation_025,25,13,flair,,,,329,84,volume_329_slice_84.h5,566,,,,,,,,,BraTS20_Validation_025|slice_13|volume_329_slice_84.h5
51,synthetic_000051,batch_0001,already_generated,external_s026_r01,BraTS20_Validation_026,26,23,flair,,,,354,112,volume_354_slice_112.h5,310,,,,,,,,,BraTS20_Validation_026|slice_23|volume_354_slice_112.h5
52,synthetic_000052,batch_0001,already_generated,external_s026_r02,BraTS20_Validation_026,26,70,flair,,,,326,120,volume_326_slice_120.h5,1106,,,,,,,,,BraTS20_Validation_026|slice_70|volume_326_slice_120.h5
53,synthetic_000053,batch_0001,already_generated,external_s027_r01,BraTS20_Validation_027,27,61,flair,,,,326,53,volume_326_slice_53.h5,388,,,,,,,,,BraTS20_Validation_027|slice_61|volume_326_slice_53.h5
54,synthetic_000054,batch_0001,already_generated,external_s027_r02,BraTS20_Validation_027,27,31,flair,,,,257,67,volume_257_slice_67.h5,1130,,,,,,,,,BraTS20_Validation_027|slice_31|volume_257_slice_67.h5
55,synthetic_000055,batch_0001,already_generated,external_s028_r01,BraTS20_Validation_028,28,99,flair,,,,221,69,volume_221_slice_69.h5,3522,,,,,,,,,BraTS20_Validation_028|slice_99|volume_221_slice_69.h5
56,synthetic_000056,batch_0001,already_generated,external_s028_r02,BraTS20_Validation_028,28,21,flair,,,,231,59,volume_231_slice_59.h5,688,,,,,,,,,BraTS20_Validation_028|slice_21|volume_231_slice_59.h5
57,synthetic_000057,batch_0001,already_generated,external_s029_r01,BraTS20_Validation_029,29,9,flair,,,,76,84,volume_76_slice_84.h5,731,,,,,,,,,BraTS20_Validation_029|slice_9|volume_76_slice_84.h5
58,synthetic_000058,batch_0001,already_generated,external_s029_r02,BraTS20_Validation_029,29,105,flair,,,,140,90,volume_140_slice_90.h5,2803,,,,,,,,,BraTS20_Validation_029|slice_105|volume_140_slice_90.h5
59,synthetic_000059,batch_0001,already_generated,external_s030_r01,BraTS20_Validation_030,30,12,flair,,,,96,106,volume_96_slice_106.h5,320,,,,,,,,,BraTS20_Validation_030|slice_12|volume_96_slice_106.h5
60,synthetic_000060,batch_0001,already_generated,external_s030_r02,BraTS20_Validation_030,30,40,flair,,,,83,70,volume_83_slice_70.h5,2062,,,,,,,,,BraTS20_Validation_030|slice_40|volume_83_slice_70.h5
61,synthetic_000061,batch_0001,already_generated,external_s031_r01,BraTS20_Validation_031,31,129,flair,,,,140,134,volume_140_slice_134.h5,965,,,,,,,,,BraTS20_Validation_031|slice_129|volume_140_slice_134.h5
62,synthetic_000062,batch_0001,already_generated,external_s031_r02,BraTS20_Validation_031,31,33,flair,,,,59,55,volume_59_slice_55.h5,850,,,,,,,,,BraTS20_Validation_031|slice_33|volume_59_slice_55.h5
63,synthetic_000063,batch_0001,already_generated,external_s032_r01,BraTS20_Validation_032,32,41,flair,,,,105,39,volume_105_slice_39.h5,515,,,,,,,,,BraTS20_Validation_032|slice_41|volume_105_slice_39.h5
64,synthetic_000064,batch_0001,already_generated,external_s032_r02,BraTS20_Validation_032,32,25,flair,,,,103,87,volume_103_slice_87.h5,907,,,,,,,,,BraTS20_Validation_032|slice_25|volume_103_slice_87.h5
65,synthetic_000065,batch_0001,already_generated,external_s033_r01,BraTS20_Validation_033,33,85,flair,,,,154,90,volume_154_slice_90.h5,1749,,,,,,,,,BraTS20_Validation_033|slice_85|volume_154_slice_90.h5
66,synthetic_000066,batch_0001,already_generated,external_s033_r02,BraTS20_Validation_033,33,35,flair,,,,351,35,volume_351_slice_35.h5,368,,,,,,,,,BraTS20_Validation_033|slice_35|volume_351_slice_35.h5
67,synthetic_000067,batch_0001,already_generated,external_s034_r01,BraTS20_Validation_034,34,1,flair,,,,325,19,volume_325_slice_19.h5,546,,,,,,,,,BraTS20_Validation_034|slice_1|volume_325_slice_19.h5
68,synthetic_000068,batch_0001,already_generated,external_s034_r02,BraTS20_Validation_034,34,36,flair,,,,28,64,volume_28_slice_64.h5,317,,,,,,,,,BraTS20_Validation_034|slice_36|volume_28_slice_64.h5
69,synthetic_000069,batch_0001,already_generated,external_s035_r01,BraTS20_Validation_035,35,29,flair,,,,92,117,volume_92_slice_117.h5,461,,,,,,,,,BraTS20_Validation_035|slice_29|volume_92_slice_117.h5
70,synthetic_000070,batch_0001,already_generated,external_s035_r02,BraTS20_Validation_035,35,17,flair,,,,352,83,volume_352_slice_83.h5,997,,,,,,,,,BraTS20_Validation_035|slice_17|volume_352_slice_83.h5
71,synthetic_000071,batch_0001,already_generated,external_s036_r01,BraTS20_Validation_036,36,133,flair,,,,295,129,volume_295_slice_129.h5,483,,,,,,,,,BraTS20_Validation_036|slice_133|volume_295_slice_129.h5
72,synthetic_000072,batch_0001,already_generated,external_s036_r02,BraTS20_Validation_036,36,36,flair,,,,238,70,volume_238_slice_70.h5,3809,,,,,,,,,BraTS20_Validation_036|slice_36|volume_238_slice_70.h5
73,synthetic_000073,batch_0001,already_generated,external_s037_r01,BraTS20_Validation_037,37,8,flair,,,,131,122,volume_131_slice_122.h5,459,,,,,,,,,BraTS20_Validation_037|slice_8|volume_131_slice_122.h5
74,synthetic_000074,batch_0001,already_generated,external_s037_r02,BraTS20_Validation_037,37,127,flair,,,,112,101,volume_112_slice_101.h5,414,,,,,,,,,BraTS20_Validation_037|slice_127|volume_112_slice_101.h5
75,synthetic_000075,batch_0001,already_generated,external_s038_r01,BraTS20_Validation_038,38,132,flair,,,,369,141,volume_369_slice_141.h5,441,,,,,,,,,BraTS20_Validation_038|slice_132|volume_369_slice_141.h5
76,synthetic_000076,batch_0001,already_generated,external_s038_r02,BraTS20_Validation_038,38,115,flair,,,,113,109,volume_113_slice_109.h5,525,,,,,,,,,BraTS20_Validation_038|slice_115|volume_113_slice_109.h5
77,synthetic_000077,batch_0001,already_generated,external_s039_r01,BraTS20_Validation_039,39,129,flair,,,,211,90,volume_211_slice_90.h5,350,,,,,,,,,BraTS20_Validation_039|slice_129|volume_211_slice_90.h5
78,synthetic_000078,batch_0001,already_generated,external_s039_r02,BraTS20_Validation_039,39,104,flair,,,,256,92,volume_256_slice_92.h5,2511,,,,,,,,,BraTS20_Validation_039|slice_104|volume_256_slice_92.h5
79,synthetic_000079,batch_0001,already_generated,external_s040_r01,BraTS20_Validation_040,40,35,flair,,,,172,83,volume_172_slice_83.h5,394,,,,,,,,,BraTS20_Validation_040|slice_35|volume_172_slice_83.h5
80,synthetic_000080,batch_0001,already_generated,external_s040_r02,BraTS20_Validation_040,40,25,flair,,,,222,86,volume_222_slice_86.h5,412,,,,,,,,,BraTS20_Validation_040|slice_25|volume_222_slice_86.h5
81,synthetic_000081,batch_0001,already_generated,external_s041_r01,BraTS20_Validation_041,41,127,flair,,,,189,125,volume_189_slice_125.h5,1367,,,,,,,,,BraTS20_Validation_041|slice_127|volume_189_slice_125.h5
82,synthetic_000082,batch_0001,already_generated,external_s041_r02,BraTS20_Validation_041,41,11,flair,,,,90,95,volume_90_slice_95.h5,303,,,,,,,,,BraTS20_Validation_041|slice_11|volume_90_slice_95.h5
83,synthetic_000083,batch_0001,already_generated,external_s042_r01,BraTS20_Validation_042,42,22,flair,,,,199,111,volume_199_slice_111.h5,1793,,,,,,,,,BraTS20_Validation_042|slice_22|volume_199_slice_111.h5
84,synthetic_000084,batch_0001,already_generated,external_s042_r02,BraTS20_Validation_042,42,18,flair,,,,221,107,volume_221_slice_107.h5,480,,,,,,,,,BraTS20_Validation_042|slice_18|volume_221_slice_107.h5
85,synthetic_000085,batch_0001,already_generated,external_s043_r01,BraTS20_Validation_043,43,113,flair,,,,286,72,volume_286_slice_72.h5,413,,,,,,,,,BraTS20_Validation_043|slice_113|volume_286_slice_72.h5
86,synthetic_000086,batch_0001,already_generated,external_s043_r02,BraTS20_Validation_043,43,53,flair,,,,41,29,volume_41_slice_29.h5,352,,,,,,,,,BraTS20_Validation_043|slice_53|volume_41_slice_29.h5
87,synthetic_000087,batch_0001,already_generated,external_s044_r01,BraTS20_Validation_044,44,120,flair,,,,38,115,volume_38_slice_115.h5,673,,,,,,,,,BraTS20_Validation_044|slice_120|volume_38_slice_115.h5
88,synthetic_000088,batch_0001,already_generated,external_s044_r02,BraTS20_Validation_044,44,13,flair,,,,352,108,volume_352_slice_108.h5,1199,,,,,,,,,BraTS20_Validation_044|slice_13|volume_352_slice_108.h5
89,synthetic_000089,batch_0001,already_generated,external_s045_r01,BraTS20_Validation_045,45,133,flair,,,,321,92,volume_321_slice_92.h5,301,,,,,,,,,BraTS20_Validation_045|slice_133|volume_321_slice_92.h5
90,synthetic_000090,batch_0001,already_generated,external_s045_r02,BraTS20_Validation_045,45,12,flair,,,,326,122,volume_326_slice_122.h5,820,,,,,,,,,BraTS20_Validation_045|slice_12|volume_326_slice_122.h5
91,synthetic_000091,batch_0001,already_generated,external_s046_r01,BraTS20_Validation_046,46,23,flair,,,,50,98,volume_50_slice_98.h5,353,,,,,,,,,BraTS20_Validation_046|slice_23|volume_50_slice_98.h5
92,synthetic_000092,batch_0001,already_generated,external_s046_r02,BraTS20_Validation_046,46,8,flair,,,,45,112,volume_45_slice_112.h5,968,,,,,,,,,BraTS20_Validation_046|slice_8|volume_45_slice_112.h5
93,synthetic_000093,batch_0001,already_generated,external_s047_r01,BraTS20_Validation_047,47,8,flair,,,,177,46,volume_177_slice_46.h5,347,,,,,,,,,BraTS20_Validation_047|slice_8|volume_177_slice_46.h5
94,synthetic_000094,batch_0001,already_generated,external_s047_r02,BraTS20_Validation_047,47,114,flair,,,,351,93,volume_351_slice_93.h5,377,,,,,,,,,BraTS20_Validation_047|slice_114|volume_351_slice_93.h5
95,synthetic_000095,batch_0001,already_generated,external_s048_r01,BraTS20_Validation_048,48,67,flair,,,,293,91,volume_293_slice_91.h5,6326,,,,,,,,,BraTS20_Validation_048|slice_67|volume_293_slice_91.h5
96,synthetic_000096,batch_0001,already_generated,external_s048_r02,BraTS20_Validation_048,48,35,flair,,,,61,72,volume_61_slice_72.h5,800,,,,,,,,,BraTS20_Validation_048|slice_35|volume_61_slice_72.h5
97,synthetic_000097,batch_0001,already_generated,external_s049_r01,BraTS20_Validation_049,49,8,flair,,,,100,106,volume_100_slice_106.h5,410,,,,,,,,,BraTS20_Validation_049|slice_8|volume_100_slice_106.h5
98,synthetic_000098,batch_0001,already_generated,external_s049_r02,BraTS20_Validation_049,49,30,flair,,,,166,49,volume_166_slice_49.h5,1214,,,,,,,,,BraTS20_Validation_049|slice_30|volume_166_slice_49.h5
99,synthetic_000099,batch_0001,already_generated,external_s050_r01,BraTS20_Validation_050,50,99,flair,,,,241,123,volume_241_slice_123.h5,2091,,,,,,,,,BraTS20_Validation_050|slice_99|volume_241_slice_123.h5
100,synthetic_000100,batch_0001,already_generated,external_s050_r02,BraTS20_Validation_050,50,24,flair,,,,233,102,volume_233_slice_102.h5,328,,,,,,,,,BraTS20_Validation_050|slice_24|volume_233_slice_102.h5
101,synthetic_000101,batch_0001,already_generated,external_s051_r01,BraTS20_Validation_051,51,10,flair,,,,281,122,volume_281_slice_122.h5,664,,,,,,,,,BraTS20_Validation_051|slice_10|volume_281_slice_122.h5
102,synthetic_000102,batch_0001,already_generated,external_s051_r02,BraTS20_Validation_051,51,46,flair,,,,114,60,volume_114_slice_60.h5,430,,,,,,,,,BraTS20_Validation_051|slice_46|volume_114_slice_60.h5
103,synthetic_000103,batch_0001,already_generated,external_s052_r01,BraTS20_Validation_052,52,10,flair,,,,72,119,volume_72_slice_119.h5,365,,,,,,,,,BraTS20_Validation_052|slice_10|volume_72_slice_119.h5
104,synthetic_000104,batch_0001,already_generated,external_s052_r02,BraTS20_Validation_052,52,115,flair,,,,33,106,volume_33_slice_106.h5,2385,,,,,,,,,BraTS20_Validation_052|slice_115|volume_33_slice_106.h5
105,synthetic_000105,batch_0001,already_generated,external_s053_r01,BraTS20_Validation_053,53,14,flair,,,,16,121,volume_16_slice_121.h5,653,,,,,,,,,BraTS20_Validation_053|slice_14|volume_16_slice_121.h5
106,synthetic_000106,batch_0001,already_generated,external_s053_r02,BraTS20_Validation_053,53,135,flair,,,,70,125,volume_70_slice_125.h5,651,,,,,,,,,BraTS20_Validation_053|slice_135|volume_70_slice_125.h5
107,synthetic_000107,batch_0001,already_generated,external_s054_r01,BraTS20_Validation_054,54,11,flair,,,,348,118,volume_348_slice_118.h5,661,,,,,,,,,BraTS20_Validation_054|slice_11|volume_348_slice_118.h5
108,synthetic_000108,batch_0001,already_generated,external_s054_r02,BraTS20_Validation_054,54,5,flair,,,,348,69,volume_348_slice_69.h5,408,,,,,,,,,BraTS20_Validation_054|slice_5|volume_348_slice_69.h5
109,synthetic_000109,batch_0001,already_generated,external_s055_r01,BraTS20_Validation_055,55,128,flair,,,,38,109,volume_38_slice_109.h5,819,,,,,,,,,BraTS20_Validation_055|slice_128|volume_38_slice_109.h5
110,synthetic_000110,batch_0001,already_generated,external_s055_r02,BraTS20_Validation_055,55,31,flair,,,,162,105,volume_162_slice_105.h5,1341,,,,,,,,,BraTS20_Validation_055|slice_31|volume_162_slice_105.h5
111,synthetic_000111,batch_0001,already_generated,external_s056_r01,BraTS20_Validation_056,56,38,flair,,,,236,87,volume_236_slice_87.h5,2512,,,,,,,,,BraTS20_Validation_056|slice_38|volume_236_slice_87.h5
112,synthetic_000112,batch_0001,already_generated,external_s056_r02,BraTS20_Validation_056,56,11,flair,,,,173,127,volume_173_slice_127.h5,455,,,,,,,,,BraTS20_Validation_056|slice_11|volume_173_slice_127.h5
113,synthetic_000113,batch_0001,already_generated,external_s057_r01,BraTS20_Validation_057,57,26,flair,,,,139,100,volume_139_slice_100.h5,352,,,,,,,,,BraTS20_Validation_057|slice_26|volume_139_slice_100.h5
114,synthetic_000114,batch_0001,already_generated,external_s057_r02,BraTS20_Validation_057,57,139,flair,,,,260,42,volume_260_slice_42.h5,477,,,,,,,,,BraTS20_Validation_057|slice_139|volume_260_slice_42.h5
115,synthetic_000115,batch_0001,already_generated,external_s058_r01,BraTS20_Validation_058,58,126,flair,,,,9,102,volume_9_slice_102.h5,1082,,,,,,,,,BraTS20_Validation_058|slice_126|volume_9_slice_102.h5
116,synthetic_000116,batch_0001,already_generated,external_s058_r02,BraTS20_Validation_058,58,118,flair,,,,119,31,volume_119_slice_31.h5,359,,,,,,,,,BraTS20_Validation_058|slice_118|volume_119_slice_31.h5
117,synthetic_000117,batch_0001,already_generated,external_s059_r01,BraTS20_Validation_059,59,123,flair,,,,69,128,volume_69_slice_128.h5,329,,,,,,,,,BraTS20_Validation_059|slice_123|volume_69_slice_128.h5
118,synthetic_000118,batch_0001,already_generated,external_s059_r02,BraTS20_Validation_059,59,116,flair,,,,203,38,volume_203_slice_38.h5,414,,,,,,,,,BraTS20_Validation_059|slice_116|volume_203_slice_38.h5
119,synthetic_000119,batch_0001,already_generated,external_s060_r01,BraTS20_Validation_060,60,131,flair,,,,22,76,volume_22_slice_76.h5,352,,,,,,,,,BraTS20_Validation_060|slice_131|volume_22_slice_76.h5
120,synthetic_000120,batch_0001,already_generated,external_s060_r02,BraTS20_Validation_060,60,105,flair,,,,204,48,volume_204_slice_48.h5,534,,,,,,,,,BraTS20_Validation_060|slice_105|volume_204_slice_48.h5
121,synthetic_000121,batch_0001,already_generated,external_s061_r01,BraTS20_Validation_061,61,124,flair,,,,47,57,volume_47_slice_57.h5,525,,,,,,,,,BraTS20_Validation_061|slice_124|volume_47_slice_57.h5
122,synthetic_000122,batch_0001,already_generated,external_s061_r02,BraTS20_Validation_061,61,14,flair,,,,346,119,volume_346_slice_119.h5,725,,,,,,,,,BraTS20_Validation_061|slice_14|volume_346_slice_119.h5
123,synthetic_000123,batch_0001,already_generated,external_s062_r01,BraTS20_Validation_062,62,68,flair,,,,246,67,volume_246_slice_67.h5,2069,,,,,,,,,BraTS20_Validation_062|slice_68|volume_246_slice_67.h5
124,synthetic_000124,batch_0001,already_generated,external_s062_r02,BraTS20_Validation_062,62,80,flair,,,,256,52,volume_256_slice_52.h5,2401,,,,,,,,,BraTS20_Validation_062|slice_80|volume_256_slice_52.h5
125,synthetic_000125,batch_0001,already_generated,external_s063_r01,BraTS20_Validation_063,63,123,flair,,,,304,43,volume_304_slice_43.h5,1006,,,,,,,,,BraTS20_Validation_063|slice_123|volume_304_slice_43.h5
