library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
8511,synthetic_008511,batch_0035,planned,,BraTS20_Validation_106,106,124,flair,5275.0,1957.0,1.0,263,128,volume_263_slice_128.h5,861,861.0,1290.0,1.0,1.0,0.4299466903814286,0.558468065254472,left,1882.0,BraTS20_Validation_106|slice_124|volume_263_slice_128.h5
8512,synthetic_008512,batch_0035,planned,,BraTS20_Validation_106,106,125,flair,4820.0,1551.0,1.0,301,125,volume_301_slice_125.h5,1798,1798.0,3128.0,2.0,0.9938820912124584,0.4773528001824435,0.5598503218359777,midline,1483.0,BraTS20_Validation_106|slice_125|volume_301_slice_125.h5
8513,synthetic_008513,batch_0035,planned,,BraTS20_Validation_106,106,126,flair,4355.0,1195.0,1.0,332,129,volume_332_slice_129.h5,736,736.0,1144.0,1.0,1.0,0.4541795524831726,0.5690547116609059,midline,1133.0,BraTS20_Validation_106|slice_126|volume_332_slice_129.h5
8514,synthetic_008514,batch_0035,planned,,BraTS20_Validation_106,106,127,flair,3911.0,933.0,1.0,340,96,volume_340_slice_96.h5,2263,2263.0,3944.0,1.0,1.0,0.5632449982157947,0.4714906158189688,right,880.0,BraTS20_Validation_106|slice_127|volume_340_slice_96.h5
8515,synthetic_008515,batch_0035,planned,,BraTS20_Validation_106,106,128,flair,3531.0,745.0,1.0,308,130,volume_308_slice_130.h5,745,745.0,1066.0,2.0,0.9932885906040269,0.4806717025638146,0.4358990199657409,midline,698.0,BraTS20_Validation_106|slice_128|volume_308_slice_130.h5
8516,synthetic_008516,batch_0035,planned,,BraTS20_Validation_106,106,129,flair,3089.0,500.0,1.0,340,81,volume_340_slice_81.h5,1865,1865.0,2832.0,1.0,1.0,0.5332922027662176,0.4903406732699922,midline,464.0,BraTS20_Validation_106|slice_129|volume_340_slice_81.h5
8517,synthetic_008517,batch_0035,planned,,BraTS20_Validation_106,106,130,flair,2577.0,220.0,1.0,32,106,volume_32_slice_106.h5,507,507.0,874.0,1.0,1.0,0.5751033646109281,0.5778680068992267,right,205.0,BraTS20_Validation_106|slice_130|volume_32_slice_106.h5
8518,synthetic_008518,batch_0035,planned,,BraTS20_Validation_106,106,131,flair,1901.0,55.0,1.0,32,116,volume_32_slice_116.h5,785,785.0,1508.0,4.0,0.8853503184713376,0.5656317458625376,0.554625163233217,right,52.0,BraTS20_Validation_106|slice_131|volume_32_slice_116.h5
8519,synthetic_008519,batch_0035,planned,,BraTS20_Validation_107,107,6,flair,1517.0,40.0,1.0,108,62,volume_108_slice_62.h5,316,316.0,693.0,1.0,1.0,0.6653381706477411,0.6311768444467983,right,32.0,BraTS20_Validation_107|slice_6|volume_108_slice_62.h5
8520,synthetic_008520,batch_0035,planned,,BraTS20_Validation_107,107,7,flair,1991.0,110.0,1.0,333,126,volume_333_slice_126.h5,494,494.0,1000.0,1.0,1.0,0.6589195873494487,0.6133095048532177,right,95.0,BraTS20_Validation_107|slice_7|volume_333_slice_126.h5
8521,synthetic_008521,batch_0035,planned,,BraTS20_Validation_107,107,8,flair,2461.0,302.0,1.0,246,87,volume_246_slice_87.h5,669,669.0,1360.0,1.0,1.0,0.6616945293981524,0.6316052810977478,right,270.0,BraTS20_Validation_107|slice_8|volume_246_slice_87.h5
8522,synthetic_008522,batch_0035,planned,,BraTS20_Validation_107,107,9,flair,2818.0,571.0,1.0,102,94,volume_102_slice_94.h5,986,986.0,1410.0,1.0,1.0,0.6494988415218923,0.5572407003488166,right,522.0,BraTS20_Validation_107|slice_9|volume_102_slice_94.h5
8523,synthetic_008523,batch_0035,planned,,BraTS20_Validation_107,107,10,flair,3110.0,848.0,1.0,162,67,volume_162_slice_67.h5,1411,1411.0,2806.0,5.0,0.9858256555634302,0.639428993354664,0.4169510925810057,right,789.0,BraTS20_Validation_107|slice_10|volume_162_slice_67.h5
8524,synthetic_008524,batch_0035,planned,,BraTS20_Validation_107,107,11,flair,3380.0,1077.0,1.0,102,97,volume_102_slice_97.h5,1121,1121.0,1767.0,2.0,0.9928635147190008,0.6452435250952714,0.5567428961738435,right,1007.0,BraTS20_Validation_107|slice_11|volume_102_slice_97.h5
8525,synthetic_008525,batch_0035,planned,,BraTS20_Validation_107,107,12,flair,3744.0,1473.0,1.0,103,90,volume_103_slice_90.h5,739,739.0,1505.0,1.0,1.0,0.7255082917659847,0.6158724047536817,right,1394.0,BraTS20_Validation_107|slice_12|volume_103_slice_90.h5
8526,synthetic_008526,batch_0035,planned,,BraTS20_Validation_107,107,13,flair,3968.0,1674.0,1.0,3,89,volume_3_slice_89.h5,829,829.0,1978.0,3.0,0.9867310012062728,0.6489494324462097,0.6123675749882653,right,1586.0,BraTS20_Validation_107|slice_13|volume_3_slice_89.h5
8527,synthetic_008527,batch_0035,planned,,BraTS20_Validation_107,107,14,flair,4209.0,1902.0,1.0,13,87,volume_13_slice_87.h5,1508,1508.0,4650.0,7.0,0.970159151193634,0.6252483269147532,0.5681414603287349,right,1808.0,BraTS20_Validation_107|slice_14|volume_13_slice_87.h5
8528,synthetic_008528,batch_0035,planned,,BraTS20_Validation_107,107,15,flair,4464.0,2185.0,1.0,24,110,volume_24_slice_110.h5,1052,1052.0,2200.0,2.0,0.8830798479087453,0.6943618053677395,0.6409548658065133,right,2083.0,BraTS20_Validation_107|slice_15|volume_24_slice_110.h5
8529,synthetic_008529,batch_0035,planned,,BraTS20_Validation_107,107,16,flair,4709.0,2441.0,1.0,54,86,volume_54_slice_86.h5,1211,1211.0,2448.0,5.0,0.9710982658959536,0.6561712889862453,0.3625690583873765,right,2332.0,BraTS20_Validation_107|slice_16|volume_54_slice_86.h5
8530,synthetic_008530,batch_0035,planned,,BraTS20_Validation_107,107,17,flair,4882.0,2565.0,1.0,368,111,volume_368_slice_111.h5,745,745.0,1710.0,2.0,0.8093959731543624,0.6703546656931847,0.6487489820561063,right,2456.0,BraTS20_Validation_107|slice_17|volume_368_slice_111.h5
8531,synthetic_008531,batch_0035,planned,,BraTS20_Validation_107,107,18,flair,5037.0,2687.0,1.0,24,89,volume_24_slice_89.h5,1620,1620.0,2679.0,1.0,1.0,0.715377860426675,0.6151789865178986,right,2575.0,BraTS20_Validation_107|slice_18|volume_24_slice_89.h5
8532,synthetic_008532,batch_0035,planned,,BraTS20_Validation_107,107,19,flair,5212.0,2869.0,1.0,137,96,volume_137_slice_96.h5,1455,1455.0,3555.0,1.0,1.0,0.6649872751585214,0.3661763648650591,right,2753.0,BraTS20_Validation_107|slice_19|volume_137_slice_96.h5
8533,synthetic_008533,batch_0035,planned,,BraTS20_Validation_107,107,20,flair,5383.0,3055.0,1.0,78,70,volume_78_slice_70.h5,797,797.0,2088.0,3.0,0.933500627352572,0.6065580655491567,0.4234288624181686,right,2933.0,BraTS20_Validation_107|slice_20|volume_78_slice_70.h5
8534,synthetic_008534,batch_0035,planned,,BraTS20_Validation_107,107,21,flair,5518.0,3179.0,1.0,134,92,volume_134_slice_92.h5,1659,1659.0,4104.0,4.0,0.9903556359252562,0.7072794267858089,0.3520571196541749,right,3055.0,BraTS20_Validation_107|slice_21|volume_134_slice_92.h5
8535,synthetic_008535,batch_0035,planned,,BraTS20_Validation_107,107,22,flair,5701.0,3248.0,1.0,358,96,volume_358_slice_96.h5,1132,1132.0,2223.0,1.0,1.0,0.6520839185652824,0.3462564868341292,right,3122.0,BraTS20_Validation_107|slice_22|volume_358_slice_96.h5
8536,synthetic_008536,batch_0035,planned,,BraTS20_Validation_107,107,23,flair,5952.0,3358.0,1.0,129,47,volume_129_slice_47.h5,1259,1259.0,2714.0,2.0,0.9849086576648134,0.7418320311331634,0.3702945487053881,right,3230.0,BraTS20_Validation_107|slice_23|volume_129_slice_47.h5
8537,synthetic_008537,batch_0035,planned,,BraTS20_Validation_107,107,24,flair,6262.0,3502.0,1.0,243,95,volume_243_slice_95.h5,1575,1575.0,4029.0,3.0,0.986031746031746,0.6452493856677958,0.3635518363551836,right,3369.0,BraTS20_Validation_107|slice_24|volume_243_slice_95.h5
8538,synthetic_008538,batch_0035,planned,,BraTS20_Validation_107,107,25,flair,6605.0,3625.0,1.0,244,97,volume_244_slice_97.h5,1841,1841.0,3149.0,1.0,1.0,0.6455446489651113,0.3694167486744288,right,3491.0,BraTS20_Validation_107|slice_25|volume_244_slice_97.h5
8539,synthetic_008539,batch_0035,planned,,BraTS20_Validation_107,107,26,flair,6918.0,3660.0,1.0,352,84,volume_352_slice_84.h5,1109,1109.0,1715.0,2.0,0.9990982867448152,0.7335569380987056,0.3430471871451155,right,3523.0,BraTS20_Validation_107|slice_26|volume_352_slice_84.h5
8540,synthetic_008540,batch_0035,planned,,BraTS20_Validation_107,107,27,flair,7234.0,3799.0,1.0,352,105,volume_352_slice_105.h5,1319,1319.0,1968.0,1.0,1.0,0.7377752259382505,0.3628493755571134,right,3661.0,BraTS20_Validation_107|slice_27|volume_352_slice_105.h5
8541,synthetic_008541,batch_0035,planned,,BraTS20_Validation_107,107,28,flair,7585.0,3981.0,1.0,352,101,volume_352_slice_101.h5,1442,1442.0,2040.0,1.0,1.0,0.7357023891735676,0.361628723472165,right,3842.0,BraTS20_Validation_107|slice_28|volume_352_slice_101.h5
8542,synthetic_008542,batch_0035,planned,,BraTS20_Validation_107,107,29,flair,7883.0,4142.0,1.0,183,97,volume_183_slice_97.h5,1517,1517.0,2774.0,1.0,1.0,0.6324169868409076,0.3884069803041126,right,4000.0,BraTS20_Validation_107|slice_29|volume_183_slice_97.h5
8543,synthetic_008543,batch_0035,planned,,BraTS20_Validation_107,107,30,flair,8210.0,4352.0,1.0,19,46,volume_19_slice_46.h5,1103,1103.0,1760.0,2.0,0.9954669084315504,0.4468642007154318,0.6523479138295329,left,4208.0,BraTS20_Validation_107|slice_30|volume_19_slice_46.h5
8544,synthetic_008544,batch_0035,planned,,BraTS20_Validation_107,107,31,flair,8552.0,4594.0,1.0,345,77,volume_345_slice_77.h5,1089,1089.0,7038.0,3.0,0.7814508723599632,0.6770788908483849,0.3554717967042045,right,4446.0,BraTS20_Validation_107|slice_31|volume_345_slice_77.h5
8545,synthetic_008545,batch_0035,planned,,BraTS20_Validation_107,107,32,flair,8984.0,5051.0,1.0,266,84,volume_266_slice_84.h5,741,741.0,1295.0,3.0,0.931174089068826,0.4760105929451888,0.6709185257963061,midline,4898.0,BraTS20_Validation_107|slice_32|volume_266_slice_84.h5
8546,synthetic_008546,batch_0035,planned,,BraTS20_Validation_107,107,33,flair,9505.0,6234.0,1.0,296,76,volume_296_slice_76.h5,3227,3227.0,4752.0,2.0,0.996901146575767,0.5525320484977044,0.6438237517390532,right,6076.0,BraTS20_Validation_107|slice_33|volume_296_slice_76.h5
8547,synthetic_008547,batch_0035,planned,,BraTS20_Validation_107,107,34,flair,10158.0,8241.0,1.0,280,73,volume_280_slice_73.h5,1017,1017.0,1400.0,1.0,1.0,0.4566840695622122,0.6693161855156893,midline,8067.0,BraTS20_Validation_107|slice_34|volume_280_slice_73.h5
8548,synthetic_008548,batch_0035,planned,,BraTS20_Validation_107,107,35,flair,10682.0,8892.0,1.0,265,84,volume_265_slice_84.h5,1640,1640.0,2280.0,1.0,1.0,0.5060184712725788,0.6233595264822941,midline,8713.0,BraTS20_Validation_107|slice_35|volume_265_slice_84.h5
8549,synthetic_008549,batch_0035,planned,,BraTS20_Validation_107,107,36,flair,11255.0,9731.0,1.0,249,34,volume_249_slice_34.h5,652,652.0,1075.0,1.0,1.0,0.4526850116795441,0.6924301152552814,midline,9546.0,BraTS20_Validation_107|slice_36|volume_249_slice_34.h5
8550,synthetic_008550,batch_0035,planned,,BraTS20_Validation_107,107,37,flair,11786.0,10709.0,1.0,292,64,volume_292_slice_64.h5,1597,1597.0,2542.0,3.0,0.991859737006888,0.596657435620659,0.3757935249932535,right,10518.0,BraTS20_Validation_107|slice_37|volume_292_slice_64.h5
8551,synthetic_008551,batch_0035,planned,,BraTS20_Validation_107,107,38,flair,12286.0,12346.0,1.0,281,101,volume_281_slice_101.h5,2963,2963.0,4218.0,2.0,0.9996625042186972,0.5939276177457823,0.3796050875723886,right,12139.0,BraTS20_Validation_107|slice_38|volume_281_slice_101.h5
8552,synthetic_008552,batch_0035,planned,,BraTS20_Validation_107,107,39,flair,12805.0,13287.0,1.0,275,44,volume_275_slice_44.h5,935,935.0,1760.0,3.0,0.9155080213903743,0.4897992974291276,0.6315888394155684,midline,13073.0,BraTS20_Validation_107|slice_39|volume_275_slice_44.h5
8553,synthetic_008553,batch_0035,planned,,BraTS20_Validation_107,107,40,flair,13144.0,13618.0,1.0,302,57,volume_302_slice_57.h5,2601,2601.0,3650.0,1.0,1.0,0.5190954878957079,0.3120396242835472,midline,13400.0,BraTS20_Validation_107|slice_40|volume_302_slice_57.h5
8554,synthetic_008554,batch_0035,planned,,BraTS20_Validation_107,107,41,flair,13467.0,13780.0,1.0,276,105,volume_276_slice_105.h5,1737,1737.0,3286.0,3.0,0.996545768566494,0.5941398506056949,0.3784744052049535,right,13562.0,BraTS20_Validation_107|slice_41|volume_276_slice_105.h5
8555,synthetic_008555,batch_0035,planned,,BraTS20_Validation_107,107,103,flair,16262.0,17786.0,1.0,252,67,volume_252_slice_67.h5,3525,3525.0,5561.0,4.0,0.9974468085106384,0.3752289385441704,0.5789702958544765,left,17537.0,BraTS20_Validation_107|slice_103|volume_252_slice_67.h5
8556,synthetic_008556,batch_0035,planned,,BraTS20_Validation_107,107,103,flair,16262.0,17786.0,2.0,259,103,volume_259_slice_103.h5,2827,2827.0,4218.0,2.0,0.9996462681287585,0.4070388202228066,0.4148712430789177,left,17537.0,BraTS20_Validation_107|slice_103|volume_259_slice_103.h5
8557,synthetic_008557,batch_0035,planned,,BraTS20_Validation_107,107,104,flair,15980.0,17765.0,1.0,256,81,volume_256_slice_81.h5,3996,3996.0,6262.0,3.0,0.9977477477477478,0.5858232709697144,0.3467997285988917,right,17516.0,BraTS20_Validation_107|slice_104|volume_256_slice_81.h5
8558,synthetic_008558,batch_0035,planned,,BraTS20_Validation_107,107,104,flair,15980.0,17765.0,2.0,302,88,volume_302_slice_88.h5,994,994.0,1410.0,1.0,1.0,0.5171489186163003,0.2812565771196215,midline,17516.0,BraTS20_Validation_107|slice_104|volume_302_slice_88.h5
8559,synthetic_008559,batch_0035,planned,,BraTS20_Validation_107,107,105,flair,15664.0,17716.0,2.0,235,72,volume_235_slice_72.h5,2762,2762.0,4761.0,5.0,0.997465604634323,0.432604473745603,0.4104084421270136,left,17467.0,BraTS20_Validation_107|slice_105|volume_235_slice_72.h5
8560,synthetic_008560,batch_0035,planned,,BraTS20_Validation_107,107,105,flair,15664.0,17716.0,1.0,235,79,volume_235_slice_79.h5,4067,4067.0,6132.0,5.0,0.9987705925743792,0.4229243847561709,0.4222309783922642,left,17467.0,BraTS20_Validation_107|slice_105|volume_235_slice_79.h5
8561,synthetic_008561,batch_0035,planned,,BraTS20_Validation_107,107,106,flair,15317.0,17618.0,2.0,249,45,volume_249_slice_45.h5,1691,1691.0,3290.0,7.0,0.9361324659964518,0.4910787852994811,0.6904903884458454,midline,17370.0,BraTS20_Validation_107|slice_106|volume_249_slice_45.h5
8562,synthetic_008562,batch_0035,planned,,BraTS20_Validation_107,107,106,flair,15317.0,17618.0,1.0,256,79,volume_256_slice_79.h5,4219,4219.0,6528.0,1.0,1.0,0.5813182246878783,0.3479090902779913,right,17370.0,BraTS20_Validation_107|slice_106|volume_256_slice_79.h5
8563,synthetic_008563,batch_0035,planned,,BraTS20_Validation_107,107,107,flair,14973.0,17425.0,1.0,241,72,volume_241_slice_72.h5,2096,2096.0,4180.0,2.0,0.9856870229007634,0.5131890989811236,0.3389899869047239,midline,17177.0,BraTS20_Validation_107|slice_107|volume_241_slice_72.h5
8564,synthetic_008564,batch_0035,planned,,BraTS20_Validation_107,107,107,flair,14973.0,17425.0,2.0,259,85,volume_259_slice_85.h5,2632,2632.0,3843.0,2.0,0.9996200607902735,0.4086381325431445,0.4059928654093169,left,17177.0,BraTS20_Validation_107|slice_107|volume_259_slice_85.h5
8565,synthetic_008565,batch_0035,planned,,BraTS20_Validation_107,107,108,flair,14716.0,17235.0,2.0,282,48,volume_282_slice_48.h5,1487,1487.0,2679.0,2.0,0.999327505043712,0.4616101048698201,0.3754153852214309,midline,16987.0,BraTS20_Validation_107|slice_108|volume_282_slice_48.h5
8566,synthetic_008566,batch_0035,planned,,BraTS20_Validation_107,107,108,flair,14716.0,17235.0,1.0,282,51,volume_282_slice_51.h5,1848,1848.0,2900.0,1.0,1.0,0.466864551069572,0.3817289753482222,midline,16987.0,BraTS20_Validation_107|slice_108|volume_282_slice_51.h5
8567,synthetic_008567,batch_0035,planned,,BraTS20_Validation_107,107,109,flair,14402.0,17059.0,1.0,197,104,volume_197_slice_104.h5,1903,1903.0,2665.0,2.0,0.999474513925381,0.3809444238012212,0.3904251600094103,left,16813.0,BraTS20_Validation_107|slice_109|volume_197_slice_104.h5
8568,synthetic_008568,batch_0035,planned,,BraTS20_Validation_107,107,109,flair,14402.0,17059.0,2.0,249,51,volume_249_slice_51.h5,1982,1982.0,3723.0,5.0,0.9712411705348132,0.5151467812825893,0.6829667847447107,midline,16813.0,BraTS20_Validation_107|slice_109|volume_249_slice_51.h5
8569,synthetic_008569,batch_0035,planned,,BraTS20_Validation_107,107,110,flair,13984.0,16801.0,2.0,290,115,volume_290_slice_115.h5,2482,2482.0,3975.0,2.0,0.9959709911361804,0.4498548545342364,0.5811499701617335,left,16559.0,BraTS20_Validation_107|slice_110|volume_290_slice_115.h5
8570,synthetic_008570,batch_0035,planned,,BraTS20_Validation_107,107,111,flair,13640.0,16445.0,2.0,242,67,volume_242_slice_67.h5,327,327.0,1056.0,4.0,0.6024464831804281,0.4671605696518368,0.6772868603892365,midline,16205.0,BraTS20_Validation_107|slice_111|volume_242_slice_67.h5
8571,synthetic_008571,batch_0035,planned,,BraTS20_Validation_107,107,111,flair,13640.0,16445.0,1.0,291,48,volume_291_slice_48.h5,1412,1412.0,2080.0,1.0,1.0,0.4368977206727749,0.3541787665793497,left,16205.0,BraTS20_Validation_107|slice_111|volume_291_slice_48.h5
8572,synthetic_008572,batch_0035,planned,,BraTS20_Validation_107,107,112,flair,13284.0,16128.0,1.0,158,63,volume_158_slice_63.h5,510,510.0,1443.0,6.0,0.6509803921568628,0.4604889654606612,0.6897612601525965,midline,15890.0,BraTS20_Validation_107|slice_112|volume_158_slice_63.h5
8573,synthetic_008573,batch_0035,planned,,BraTS20_Validation_107,107,112,flair,13284.0,16128.0,2.0,206,73,volume_206_slice_73.h5,774,774.0,1395.0,2.0,0.9987080103359172,0.5390948504211129,0.3489345139632188,midline,15890.0,BraTS20_Validation_107|slice_112|volume_206_slice_73.h5
8574,synthetic_008574,batch_0035,planned,,BraTS20_Validation_107,107,113,flair,12953.0,15644.0,1.0,197,108,volume_197_slice_108.h5,1492,1492.0,2242.0,2.0,0.9993297587131368,0.3868974839310352,0.3931371779196159,left,15410.0,BraTS20_Validation_107|slice_113|volume_197_slice_108.h5
8575,synthetic_008575,batch_0035,planned,,BraTS20_Validation_107,107,114,flair,12587.0,15214.0,1.0,318,115,volume_318_slice_115.h5,566,566.0,1176.0,2.0,0.7862190812720848,0.4388648225083904,0.3769904046601712,left,14983.0,BraTS20_Validation_107|slice_114|volume_318_slice_115.h5
8576,synthetic_008576,batch_0035,planned,,BraTS20_Validation_107,107,115,flair,12205.0,14761.0,1.0,235,93,volume_235_slice_93.h5,4952,4952.0,7144.0,4.0,0.9911147011308562,0.4163517888888138,0.4154747500692843,left,14533.0,BraTS20_Validation_107|slice_115|volume_235_slice_93.h5
8577,synthetic_008577,batch_0035,planned,,BraTS20_Validation_107,107,116,flair,11823.0,14129.0,1.0,259,92,volume_259_slice_92.h5,3025,3025.0,4544.0,2.0,0.9996694214876032,0.4102534665790657,0.4106255403022235,left,13908.0,BraTS20_Validation_107|slice_116|volume_259_slice_92.h5
8578,synthetic_008578,batch_0035,planned,,BraTS20_Validation_107,107,117,flair,11447.0,13481.0,1.0,281,84,volume_281_slice_84.h5,3013,3013.0,5632.0,3.0,0.9973448390308662,0.567360128425359,0.3824709383466624,right,13264.0,BraTS20_Validation_107|slice_117|volume_281_slice_84.h5
8579,synthetic_008579,batch_0035,planned,,BraTS20_Validation_107,107,118,flair,11011.0,12595.0,1.0,241,119,volume_241_slice_119.h5,2886,2886.0,4845.0,3.0,0.955994455994456,0.4926162080973796,0.4163701841526109,midline,12384.0,BraTS20_Validation_107|slice_118|volume_241_slice_119.h5
8580,synthetic_008580,batch_0035,planned,,BraTS20_Validation_107,107,119,flair,10476.0,11465.0,1.0,251,91,volume_251_slice_91.h5,2328,2328.0,3149.0,1.0,1.0,0.4649329968798976,0.6468281355591022,midline,11264.0,BraTS20_Validation_107|slice_119|volume_251_slice_91.h5
8581,synthetic_008581,batch_0035,planned,,BraTS20_Validation_107,107,120,flair,10031.0,10419.0,1.0,272,40,volume_272_slice_40.h5,904,904.0,1368.0,3.0,0.995575221238938,0.4568676639389787,0.3466878957307364,midline,10226.0,BraTS20_Validation_107|slice_120|volume_272_slice_40.h5
8582,synthetic_008582,batch_0035,planned,,BraTS20_Validation_107,107,121,flair,9590.0,9436.0,1.0,251,101,volume_251_slice_101.h5,1811,1811.0,2580.0,1.0,1.0,0.4644097322499185,0.641807734694302,midline,9253.0,BraTS20_Validation_107|slice_121|volume_251_slice_101.h5
8583,synthetic_008583,batch_0035,planned,,BraTS20_Validation_107,107,122,flair,9196.0,8647.0,1.0,259,98,volume_259_slice_98.h5,3094,3094.0,4425.0,1.0,1.0,0.4061795944641133,0.4133415194207712,left,8471.0,BraTS20_Validation_107|slice_122|volume_259_slice_98.h5
8584,synthetic_008584,batch_0035,planned,,BraTS20_Validation_107,107,123,flair,8793.0,7701.0,1.0,271,92,volume_271_slice_92.h5,973,973.0,1462.0,1.0,1.0,0.5253088622945039,0.3720796226139232,midline,7532.0,BraTS20_Validation_107|slice_123|volume_271_slice_92.h5
8585,synthetic_008585,batch_0035,planned,,BraTS20_Validation_107,107,124,flair,8315.0,6521.0,1.0,271,57,volume_271_slice_57.h5,716,716.0,1302.0,4.0,0.952513966480447,0.4741006521586685,0.366465253266637,midline,6369.0,BraTS20_Validation_107|slice_124|volume_271_slice_57.h5
8586,synthetic_008586,batch_0035,planned,,BraTS20_Validation_107,107,125,flair,7834.0,5517.0,1.0,295,118,volume_295_slice_118.h5,994,994.0,1517.0,3.0,0.9979879275653925,0.4286008940673328,0.4233897106488302,left,5378.0,BraTS20_Validation_107|slice_125|volume_295_slice_118.h5
8587,synthetic_008587,batch_0035,planned,,BraTS20_Validation_107,107,126,flair,7337.0,4743.0,1.0,284,126,volume_284_slice_126.h5,443,443.0,680.0,1.0,1.0,0.3853244802931703,0.4630467429186697,left,4612.0,BraTS20_Validation_107|slice_126|volume_284_slice_126.h5
8588,synthetic_008588,batch_0035,planned,,BraTS20_Validation_107,107,127,flair,6837.0,4035.0,1.0,290,116,volume_290_slice_116.h5,2310,2310.0,3577.0,3.0,0.9987012987012988,0.4529098516546215,0.5809795504356174,midline,3920.0,BraTS20_Validation_107|slice_127|volume_290_slice_116.h5
8589,synthetic_008589,batch_0035,planned,,BraTS20_Validation_107,107,128,flair,6300.0,3188.0,1.0,309,87,volume_309_slice_87.h5,1120,1120.0,2816.0,3.0,0.6857142857142857,0.5458569934249851,0.6149432157800359,midline,3090.0,BraTS20_Validation_107|slice_128|volume_309_slice_87.h5
8590,synthetic_008590,batch_0035,planned,,BraTS20_Validation_107,107,129,flair,5756.0,2530.0,1.0,275,62,volume_275_slice_62.h5,1068,1068.0,1984.0,4.0,0.798689138576779,0.5723598639775594,0.6087670223935561,right,2438.0,BraTS20_Validation_107|slice_129|volume_275_slice_62.h5
